gene_ID	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
CTF3	9.459	11.258	11.467	15.816	25.128	36.97	34.943	30.027	28.752	25.153	22.034	18.044	16.265	13.55	14.415	12.429	14.638	16.689	19.056	22.071	24.316	22.98	24.509	23.564	20.938	18.694	17.271	15.518	15.388	13.328	14.834	16.832	18.613	17.797	18.067	17.247	12.906	18.074	15.567	19.826	18.199	17.519	17.896	15.975	19.119	18.757	17.148	18.963	18.575	18.991
YDR307W	20.323	23.06	21.995	33.628	43.962	55.29	54.344	45.154	40.079	35.131	27.615	27.594	26.871	26.551	27.907	33.26	33.19	34.406	36.194	37.409	35.589	35.951	34.778	33.767	31.271	30.731	29.01	30.277	28.195	28.12	30.357	32.898	33.63	36.442	32.524	31.137	27.557	30.89	29.573	32.019	32.369	32.62	33.545	33.244	31.769	35.18	35.831	35.464	37.362	35.204
BUD9	3.294	2.494	2.865	10.968	24.413	28.851	23.511	21.852	17.027	16.84	10.516	8.186	6.807	8.153	18.493	32.025	51.595	53.292	56.049	45.297	44.503	35.46	32.243	23.665	19.022	16.094	15.764	19.904	23.814	30.314	34.782	38.687	41.09	36.128	36.699	29.404	26.432	26.856	26.449	23.62	26.08	28.124	29.252	29.38	33.64	36.208	38	36.492	36.039	36.24
YLR049C	12.632	13.137	8.263	21.545	45.906	60.247	50.551	37.796	23.32	16.398	11.905	8.666	7.813	17.518	50.926	76.443	84.328	77.012	68.508	58.344	53.511	43.018	34.948	30.977	22.849	20.993	26.727	35.646	50.776	65.218	64.606	62.617	62.483	60.596	58.04	53.643	42.082	41.142	37.227	41.709	45.62	47.799	56.249	55.825	59.542	54.306	53.782	53.401	54.101	52.197
RAD17	11.349	12.15	12.743	15.05	22.333	28.592	26.914	25.274	16.373	15.241	12.657	11.867	9.529	12.429	10.183	11.8	12.768	15.681	14.729	15.376	16.958	16.752	15.51	13.644	13.594	13.933	11.789	12.601	11.875	14.526	16.459	14.369	14.713	16.095	14.908	15.703	13.382	15.443	14.258	14.649	13.899	14.295	14.948	15.31	14.095	14.496	15.218	15.992	14.077	15.295
SSA2	740.847	717.081	997.336	1124.14	1233.99	1255.6	1216.32	1225.28	1234.27	1180.78	1133.69	1055.03	918.795	876.287	819.18	894.943	927.213	995.012	1022.74	1050.95	1093.28	1042.16	1088.12	1033.64	1071.91	1049.58	985.611	972.834	935.49	959.8	903.003	932.041	927.836	889.396	901.658	945.09	1006.14	903.32	929.734	824.198	804.072	821.999	815.049	778.812	781.703	777.747	748.916	749.64	764.043	806.357
MTC1	56.57	59.343	60.385	53.189	57.49	66.897	56.918	53.215	40.96	39.531	37.781	39.253	42.888	51.506	56.566	60.1	72.097	71.566	61.7	62.144	58.176	56.157	53.23	54.121	52.688	50.824	53.199	59.203	61.588	63.5	67.292	66.993	64.744	68.297	68.924	62.55	66.577	59.412	64.048	57.823	58.736	58.755	57.373	62.636	63.477	57.954	57.914	58.575	54.364	57.373
TFC8	14.024	16.406	16.344	20.598	23.948	29.455	28.041	28.608	26.84	25.787	22.585	21.131	18.388	18.343	17.245	17.896	18.846	20.018	21.004	22.712	22.619	22.757	23.843	22.569	22.146	19.157	21.567	21.105	21.682	19.038	18.908	22.111	20.68	23.569	20.991	20.639	20.215	20.718	21.061	21.341	21.073	19.985	20.043	21.184	21.41	21.448	20.813	22.234	21.029	20.751
YGR042W	33.375	33.6	33.176	42.062	44.006	44.037	39.52	31.868	26.353	25.622	26.691	27.929	27.015	28.011	35.016	41.55	40.848	41.218	47.523	41.661	32.234	35.839	33.332	31.862	30.379	35.971	35.612	36.35	36.519	35.794	37.33	42.033	39.918	36.114	37.216	42.744	47.411	35.213	33.553	35.101	32.939	35.228	35.146	37.202	36.757	34.287	31.968	37.652	36.769	36.921
YDL211C	5.113	13.21	9.875	16.16	27.104	39.339	34.4	30.059	25.022	22.607	18.328	14.28	10.138	9.072	11.497	14.562	16.358	18.586	17.296	18.929	19.69	20.36	20.549	20.594	16.86	15.072	13.37	13.956	15.441	12.596	13.184	15.775	16.298	16.727	16.089	12.992	14.933	16.63	14.78	14.7	15.409	15.029	12.728	14.533	14.969	16.839	17.856	18.49	17.278	18.502
ZIM17	56.004	54.2	72.275	81.393	95.914	117.533	108.42	94.909	65.484	56.846	44.475	51.571	57.088	54.586	70.219	80.459	84.821	93.35	98.666	79.238	84.767	81.51	87.74	75.135	70.495	75.308	59.057	71.773	86.066	95.281	95.447	95.42	90.162	93.467	101.301	94.649	107.851	93.236	78.812	81.49	79.26	87.157	85.695	82.371	79.887	72.934	90.811	82.16	74.572	83.61
YNK1	573.947	470.258	499.04	590.114	667.446	936.16	932.893	772.412	684.933	509.917	381.077	319.724	283.41	261.33	265.293	242.165	368.647	465.625	470.98	522.016	613.546	495.241	497.153	503.496	428.349	447.285	449.487	396.828	485.429	624.287	532.297	618.281	649.058	638.484	662.997	753.451	812.494	597.315	688.144	668.647	632.89	581.656	641.582	646.178	645.415	688.659	660.592	720.824	803.196	812.652
JEM1	27.891	31.979	29.141	44.688	58.588	64.183	52.952	40.746	32.078	25.062	21.548	18.591	16.532	17.727	20.176	25.391	27.583	28.462	34.732	33.08	27.384	28.311	28.22	24.389	21.653	20.915	21.171	19.521	21.04	17.036	21.508	23.463	24.961	26.076	22.086	20.296	16.939	20.542	17.298	18.402	21.379	19.719	19.568	19.57	20.898	21.705	22.968	21.698	23.22	21.669
LCD1	8.418	10.285	11.471	11.639	13.871	15.098	14.023	13.733	13.332	11.648	10.917	10.172	9.169	10.9	7.816	9.809	10.45	11.774	12.931	12.3	11.702	13.266	13.427	11.981	11.402	11.897	11.6	10.254	11.195	10.606	10.809	10.061	10.948	12.198	11.455	11.608	11.402	11.211	11.763	10.91	10.712	11.806	10.146	11.225	11.204	10.989	12.112	12.023	11.707	12.117
RTT106	29.838	34.313	43.412	51.74	66.076	83.351	72.489	66.344	50.664	48.658	44.614	42.709	39.877	39.888	39.201	39.125	51.978	48.923	50.505	49.885	52.366	52.645	46.058	53.965	44.774	40.318	43.014	44.162	45.188	50.371	50.502	53.162	48.883	54.346	48.335	51.761	53.41	52.684	51.052	46.246	46.366	43.866	49.939	48.259	48.764	46.899	48.441	47.689	45.115	45.865
KEL2	5.147	8.674	7.696	9.09	10.243	13.51	13.331	11.849	8.764	7.517	5.377	6.02	5.904	5.795	6.44	6.32	8.18	9.179	9.302	8.529	8.678	7.972	7.85	8.172	7.162	7.743	7.708	6.626	8.063	7.653	7.792	8.154	7.855	7.838	9.061	7.56	8.559	7.616	7.355	8.165	8.306	7.589	8.478	8.625	8.264	9.062	8.297	8.711	9.796	8.07
IPL1	1.853	4.12	4.695	7.714	10.484	13.534	12.407	13.061	12.666	10.678	9.482	8.887	6.807	6.119	5.925	7.729	8.478	8.539	9.871	11.226	8.879	8.929	11.403	9.861	8.274	7.743	7.933	8.545	8.136	9.175	7.91	9.062	8.99	9.096	8.274	9.27	10.507	8.125	8.13	7.598	6.773	6.113	8.279	7.879	7.158	7.94	8.26	7.273	8.155	7.284
FCY2	357.275	304.364	399.158	502.329	568.101	580.346	559.656	462.468	411.843	350.725	315.934	308.78	313.935	331.535	399.751	434.552	474.154	446.893	436.451	437.295	385.782	380.274	337.842	325.649	294.846	293.18	295.867	343.015	363.316	321.446	360.714	346.11	370.255	339.92	323.173	300.978	259.221	311.132	276.585	323.287	323.87	349.394	334.984	343.588	346.352	380.962	379.928	343.892	389.234	328.702
PIF1	7.272	9.148	8.402	14.644	21.985	33.938	30.298	26.162	22.929	22.71	18.084	14.776	11.275	9.528	9.652	12.032	15.664	16.67	16.305	17.54	16.949	17.999	18.687	18.213	15.542	13.394	12.972	11.78	12.457	11.008	13.917	12.956	14.839	14.661	15.27	12.337	10.94	13.948	12.065	12.463	11.963	11.833	13.212	12.907	14.737	13.789	13.613	13.626	13.21	13.081
RRT2	90.85	75.245	74.736	90.989	102.465	119.117	112.423	102.054	95.348	87.137	80.455	85.908	68.951	69.676	74.672	87.452	83.335	84.497	93.289	86.112	86.379	86.267	78.386	76.351	80.693	73.531	72.422	75.391	66.255	84.415	79.171	75.096	79.856	80.987	74.596	79.968	93.69	81.694	82.676	68.916	75.962	77.887	72.359	74.185	69.279	73.515	68.453	71.005	69.827	79.456
BUB3	21.463	25.347	25.581	40.347	65.919	88.571	86.03	72.878	61.355	57.536	57.515	48.128	47.222	45.016	42.915	46.53	45.998	54.247	54.012	54.057	56.647	56.457	57.113	52.051	49.261	51.384	45.308	45.103	44.418	43.301	46.324	49.358	46.381	49.046	48.153	47.204	46.693	49.05	49.479	43.174	47.932	46.227	47.297	42.703	45.376	44.818	43.251	45.669	43.71	45.107
CDC8	69.367	58.721	72.361	107.891	141.522	171.034	168.133	136.676	105.119	92.249	80.529	72.707	68.925	68.737	77.156	84.937	100.102	111.647	108.799	101.046	97.084	104.08	91.903	86.884	81.08	80.237	82.619	77.961	85.53	114.273	105.582	107.794	100.082	102.75	109.721	112.026	134.006	91.494	98.307	85.51	87.281	94.032	96.3	107.401	94.091	93.082	97.37	89.708	97.801	95.327
FAR8	35.365	33.102	32.18	32.578	37.863	40.851	36.957	30.885	25.925	25.047	23.515	24.044	26.53	27.898	30.559	33.876	33.828	34.272	34.614	33.996	34.086	29.417	33.72	32.382	29.541	29.54	31.605	33.057	32.788	35.31	35.444	34.005	33.483	36.454	35.639	34.713	32.523	32.946	33.344	31.87	32.908	34.465	35.117	35.924	35.193	34.425	32.158	33.586	33.994	32.684
YLR342W-A	112.891	108.92	34.535	117.044	306.11	346.758	310.558	253.219	222.867	167.959	149.281	137.707	158.633	170.777	110.584	320.798	104.536	249.407	378.491	434.676	397.992	524.453	373.571	271.241	276.749	244.728	203.935	185.427	224.926	362.02	178.785	293.707	326.505	314.994	276.719	591.183	762.701	295.317	365.068	284.103	250.784	209.17	193.681	198.479	225.094	237.742	237.687	232.702	301.181	256.625
YHM2	380.555	360.484	452.028	539.487	602.361	603.904	572.806	552.452	513.553	445.795	432.702	444.059	412.92	430.012	416.012	476.591	418.269	436.739	473.784	493.541	514.993	475.914	452.531	405.19	381.061	366.879	360.222	347.879	350.074	396.764	360.616	384.111	393.584	376.223	380.082	407.399	455.682	372.421	374.246	355.109	342.898	343.277	338.352	334.228	335.421	338.376	315.493	339.041	361.499	353.332
CLN1	2.283	4.202	4.56	40.525	142.922	171.222	149.223	124.796	116.432	96.997	77.245	56.641	37.242	28.729	27.083	52.264	67.889	87.124	100.013	95.07	98.686	96.357	91.163	78.228	71.974	61.675	59.727	52.104	57.861	46.275	60.496	64.058	72.007	73.448	72.05	61.504	46.729	67.789	51.064	52.68	53.841	54.941	53.627	52.844	57.01	61.687	60.119	62.907	63.041	58.641
ZDS2	7.936	13.065	11.038	14.161	22.017	27.609	25.927	21.236	21.179	18.446	16.663	13.629	12.408	11.327	11.979	11.666	12.509	13.994	13.608	14.508	14.668	13.572	14.631	14.167	13.321	12.093	11.782	10.494	12.132	10.177	11.15	12.082	12.229	12.876	12.41	11.847	11.953	11.985	11.916	11.307	11.394	11.013	10.937	10.71	10.977	10.473	12.193	12.054	11.838	11.089
POL3	8.981	9.876	10.77	17.138	26.887	29.979	26.697	22.817	18.815	14.801	12.152	11.651	11.786	13.041	13.414	14.977	17.522	16.742	17.937	18.071	17.427	16.11	15.832	14.547	13.356	12.893	12.508	12.251	12.008	12.556	13.896	13.606	14.135	15.231	14.302	12.45	10.665	13.234	11.567	12.358	11.344	11.192	12.309	12.307	12.844	13.425	13.5	13.776	13.18	12.069
ASF2	8.268	14.481	17.569	17.395	27.626	36.263	35.323	31.505	24.221	21.438	18.525	16.763	14.694	14.02	13.222	16.318	19.655	21.235	22.215	25.232	21.494	23.427	23.383	22.612	22.298	21.476	20.012	19.137	19.315	15.6	22.652	20.455	19.46	21.814	22.136	21.888	17.067	22.356	20.051	20.908	20.099	18.321	19.573	19.785	23.888	21.436	21.996	23.011	21.582	22.351
CDC26	28.767	26.43	29.336	39.839	48.677	67.154	57.73	58.286	64.911	45.773	40.186	40.986	27.169	31.026	36.246	36.91	42.755	49.313	34.113	41.595	35.049	36.735	32.067	33.647	31.812	35.909	20.46	27.843	32.001	33.512	36.579	45.115	35.443	43.13	43.329	43.95	46.924	38.392	39.399	35.274	35.84	39.836	31.921	39.761	36.284	40.6	42.189	43.935	37.24	40.138
SAS2	17.721	15.035	14.606	30.224	53.933	72.137	67.148	62.773	54.856	50.268	43.053	40.88	37.146	33.919	30.492	36.655	35.371	33.937	38.626	37.124	37.255	40.962	38.261	35.364	33.886	30.556	32.769	32.355	30.201	32.243	32.031	33.418	36.143	33.084	36.876	32.427	33.939	34.435	31.946	30.952	31.516	31.386	29.546	30.098	27.711	27.85	28.514	27.386	27.722	29.149
AVT2	8.502	16.672	14.574	18.017	27.4	33.789	28.848	24.07	22.699	19.363	15.747	14.159	14.945	15.822	14.716	17.667	17.167	19.949	22.197	21.929	21.033	20.516	20.538	19.671	17.234	16.027	16.109	17.536	15.702	13.502	17.292	18.47	19.917	19.139	18.998	16.979	13.292	19.506	16.811	18.962	18.562	17.226	18.273	16.361	18.073	18.474	20.101	18.672	20.118	19.387
CDC7	17.643	15.439	15.05	18.013	20.781	25.158	22.934	20.468	22.067	19.713	18.896	15.174	13.437	13.783	15.808	16.343	18.827	18.65	18.71	20.341	19.751	20.209	18.185	16.812	17.313	15.664	16.502	17.001	15.637	18.779	18.426	18.573	17.686	18.073	18.581	16.929	18.437	16.78	17.717	17.587	16.107	16.322	16.646	16.307	15.697	13.91	17.235	15.542	15.424	16.657
EST1	6.51	8.406	8.353	15.164	25.064	26.659	20.207	18.106	15.09	12.638	10.741	9.187	8.784	9.149	9.928	13.201	11.623	13.004	14.497	14.466	14.129	14.685	14.491	12.516	10.86	11.426	11.028	9.742	10.33	9.906	11.709	11.076	11.33	12.208	12.01	9.864	9.349	10.729	10.115	10.334	10.524	10.454	9.59	11.039	10.905	10.948	10.875	10.089	10.511	10.591
RFC4	34.602	34.215	43.294	49.818	71.789	79.87	77.318	68.806	52.677	48.527	47.81	49.09	43.186	42.993	50.846	58.392	57.363	59.397	68.01	61.329	62.459	61.448	57.49	52.62	51.626	52.682	51.823	54.272	53.091	55.551	53.482	63.577	55.005	59.2	56.278	56.546	62.717	54.053	56.844	50.044	53.599	52.086	51.12	50.301	49.599	47.345	43.462	49.32	48.68	49.033
NBP1	20.506	18.543	16.985	22.526	32.402	34.808	31.317	26.263	19.008	15.325	14.032	12.935	11.165	15.788	11.66	15.838	21.581	21.966	23.012	19.841	17.459	19.433	17.209	18.28	16.335	15.753	16.546	16.679	15.97	20.975	21.333	21.014	19.769	20.357	20.804	20.181	20.126	16.613	20.357	19.247	18.181	18.139	17.422	19.102	18.504	17.041	18.519	16.778	18.256	19.036
DSS4	83.46	64.093	74.133	85.859	104.408	119.006	112.687	96.137	82.653	74.073	66.19	76.391	75.088	61.571	97.241	79.773	109.768	98.349	111.488	117.424	111.582	107.688	103.732	86.255	85.675	87.252	81.438	86.232	80.814	108.239	100.501	102.363	100.883	99.744	97.287	108.93	111.649	92.516	94.481	96.935	99.474	93.601	98.328	97.814	90.96	90.282	79.677	97.586	99.393	94.337
BBP1	4.543	6.574	8.172	13.021	25.962	33.329	27.967	23.398	20.049	19.081	14.816	14.431	15.694	14.424	13.532	16.922	21.205	21.581	19.755	22.307	21.623	23.529	22.303	22.639	20.428	16.302	15.526	19.82	17.609	15.856	19.143	21.412	21.057	20.962	23.829	17.086	18.758	19.858	18.583	19.736	17.816	18.708	20.685	21.153	21.215	20.005	19.389	20.039	19.078	20.336
SKG6	10.329	25.457	23.66	73.011	108.375	111.061	84.209	66.968	50.423	42.274	34.624	31.849	29.733	33.411	39.674	50.27	58.161	55.74	65.713	60.559	49.786	51.859	46.502	41.001	35.967	31.95	35.597	33.617	37.311	28.522	38.89	37.267	38.645	41.461	37.059	30.262	22.68	34.812	26.124	30.17	30.542	31.174	32.902	33.771	36.844	37.189	42.281	39.842	37.608	33.864
HST2	115.768	100.983	114.701	129.105	141.236	151.343	125.866	97.817	84.483	83.926	77.422	85.424	95.199	99.598	119.501	93.884	133.871	129.639	118.646	119.749	125.014	104.252	107.036	113.722	102.895	102.431	111.832	108.086	127.338	127.134	131.36	132.227	138.343	135.429	126.61	121.119	117.635	121.806	121.918	135.229	133.806	145.692	141.339	138.385	149.015	160.191	173.336	155.998	162.029	147.226
YMC2	72.43	70.165	88.288	114.66	121.725	123.44	119.69	119.26	99.64	84.839	82.017	72.862	68.345	68.668	58.933	50.636	67.581	65.317	69.29	76.033	80.864	72.561	71.109	73.168	65.417	58.803	57.213	55.907	65.426	68.687	66.239	70.507	69.207	67.138	73.566	69.526	77.305	67.062	62.727	61.588	53.964	60.315	55.37	55.64	53.523	52.147	52.375	52.398	52.219	44.841
FCY21	35.27	40.531	39.796	39.039	40.057	43.39	41.488	38.66	40.089	38.461	35.727	35.714	35.945	33.829	37.864	40.985	41.104	46.155	53.031	53.777	51.021	53.515	48.392	50.814	44.859	44.472	41.557	39.326	39.067	34.546	37.531	37.325	45.342	40.985	41.216	40.617	34.1	37.484	36.371	36.87	36.601	36.379	38.041	38.279	41.979	44.675	47.996	41.22	45.986	41.934
PDR16	41.567	67.544	104.869	161.067	198.581	219.416	188.472	155.662	128.293	103.097	100.632	96.315	88.818	92.455	87.319	78.135	111.969	117.417	108.485	114.086	127.062	119.144	119.46	108.801	102.085	85.899	110.085	111.293	111.78	129.889	129.155	122.043	128.282	135.538	130.937	135.003	131.747	120.428	124.802	113.988	114.886	109.732	116.404	111.837	109.063	109.891	104.499	106.783	102.8	101.618
PMT6	55.951	72.871	52.047	56.846	68.212	82.08	80.082	70.51	63.063	60.081	53.654	50.124	53.635	55.189	54.747	67.715	65.383	73.23	75.887	77.646	70.062	70.488	68.255	64.569	58.224	60.979	58.781	59.109	62.654	45.325	58.128	59.649	66.827	67.406	62.674	58.039	47.699	61.725	52.008	64.429	64.457	62.873	68.149	63.515	64.485	75.204	73.235	68.451	74.457	65.397
ECM25	17.413	33.496	34.098	39.471	48.195	58.245	54.226	50.899	43.911	46.534	48.675	44.464	40.066	38.068	35.007	29.304	33.019	33.169	41.265	38.26	41.122	42.141	42.879	45.939	43.85	39.853	41.192	35.077	33.724	33.03	35.377	36.947	36.729	38.949	38.653	33.696	31.72	41.506	35.038	38.248	37.589	40.537	37.75	36.123	36.404	35.617	35.344	35.669	36.159	34.187
ERG3	588.652	362.934	724.477	1247.9	1614.28	1630.38	1569.68	1372.24	1329.46	1296.31	1204.37	1171.81	1146.72	1068.22	903.956	919.788	746.72	740.907	806.396	845.026	740.589	929.466	918.818	963.854	1006.1	1115.05	1030.39	1178.03	1086.21	977.711	1016.49	982.273	979.908	961.546	913.732	963.973	929.419	1015.46	986.709	1096.13	1090.08	1158.42	1131.75	1145.23	1150.43	1223.67	1233.12	1115.35	1262.05	1127.47
GRX4	66.945	81.091	104.661	129.132	125.651	144.763	144.517	133.205	123.415	105.874	103.213	101.578	106.572	105.613	99.133	93.16	118.293	126.824	106.423	110.993	130.453	105.486	99.601	105.571	90.248	86.856	89.795	92.771	107.748	121.735	103.849	108.423	119.716	113.756	110.593	122.787	127.31	108.494	114.186	109.754	112.159	107.71	113.183	116.838	116.535	119.854	120.926	124.392	131.309	125.393
YPR174C	36.401	46.247	39.604	51.522	75.655	76.204	68.164	55.859	36.702	27.536	22.884	20.265	19.758	21.673	23.382	35.805	42.244	49.981	55.753	50.872	37.856	48.96	45.8	35.634	34.109	35.428	26.748	25.033	26.858	18.764	31.725	29.315	33.372	32.27	32.698	22.418	18.22	28.016	18.661	24.103	25.454	26.156	22.871	21.308	28.657	24.881	28.387	27.025	30.322	25.36
ADK2	18.172	15.995	24.736	31.415	46.082	62.611	62.436	48.819	38.962	28.436	28.386	23.203	22.526	22.151	29.048	29.899	29.844	36.205	42.598	39.821	40.735	37.299	34.874	34.4	34.768	30.406	33.289	33.406	32.421	32.361	38.372	35.792	38.647	37.42	41.602	39.192	30.057	41.337	35.309	36.548	36.616	37.524	29.818	35.914	34.279	36.171	33.902	34.235	34.068	41.354
ISW1	15.203	14.861	16.237	20.446	27.323	33.016	32.913	31.801	25.178	24.135	23.922	21.302	20.803	21.187	21.327	19.885	23.397	22.979	23.98	23.812	21.45	21.795	21.073	21.028	21.378	20.388	20.452	19.698	20.782	22.371	22.864	22.377	22.044	22.28	22.733	22.68	25.226	20.723	22.17	19.265	20.819	19.154	20.763	20.008	20.175	20.951	21.273	22.129	21.427	19.401
YPL066W	35.181	34.113	23.868	40.228	59.848	63.203	58.811	53.922	52.953	50.844	49.835	48.067	42.488	40.583	46.051	53.531	64.3	68.382	61.397	60.182	61.075	55.683	52.056	46.579	47.968	42.74	49.902	46.211	49.855	47.433	50.325	53.586	56.485	55.004	56.75	49.239	48.281	52.429	45.314	45.067	45.774	46.416	48.906	50.305	55.225	55.559	51.679	52.834	53.148	54.285
YAL037W	15.335	10.757	9.631	11.642	14.267	21.102	20.396	19.204	14.651	12.459	10.895	8.518	7.25	6.646	8.163	7.121	8.178	8.804	9.657	10.735	10.499	8.835	9.498	10.425	8.754	7.97	8.859	9.247	8.544	10.937	10.386	9.267	9.346	10.082	12.233	11.229	13.975	10.173	10.192	11.995	8.793	9.778	10.253	9.688	7.22	9.993	9.044	8.935	9.398	10.072
CNM67	9.618	11.772	13.027	15.564	22.865	24.937	23.764	19.537	17.501	15.904	14.458	14.305	14.079	15.81	14.156	13.877	18.81	18.641	16.909	16.052	17.232	15.92	18.674	16.003	15.374	12.17	14.412	14.698	15.955	17.023	16.983	16.486	16.866	18.157	19.161	18.219	16.371	15.502	16.187	17.067	16.965	16.434	16.943	17.443	17.543	16.496	16.769	16.569	14.873	14.232
PSF1	39.844	44.063	33.641	50.497	78.805	87.447	79.148	67.57	64.668	57.066	47.26	41.374	42.7	40.392	47.666	60.601	53.552	55.913	63.3	61.708	57.516	72.029	64.319	53.127	45.174	48.098	45.924	53.494	51.882	69.999	62.704	67.097	66.855	58.884	69.931	79.879	72.994	58.939	70.437	57.416	60.554	59.669	57.618	57.063	54.595	50.297	40.788	51.117	52.344	49.963
YDR514C	13.802	14.309	14.733	16.848	21.29	25.402	24.964	24.069	21.896	24.236	24.686	22.5	25.388	24.728	21.506	20.569	19.38	17.215	18.883	15.429	17.936	17.886	17.957	19.401	20.403	19.402	22.163	19.999	20.489	18.253	18.255	20.083	17.774	17.683	17.621	17.663	17.317	19.782	20.17	18.496	17.967	17.643	18.599	19.227	18.494	16.161	18.548	16.303	17.468	16.036
COS12	19.405	18.052	14.824	19.21	25.597	34.887	32.657	32.755	28.278	26.266	25.043	23.487	26.732	25.39	26.822	31.343	29.04	30.222	37.061	36.028	40.239	41.323	34.235	31.116	28.55	28.163	27.735	27.475	28.022	29.784	30.431	33.758	34.574	34.649	32.822	37.772	36.718	30.675	30.732	33.705	31.157	32.791	31.697	31.053	27.561	31.352	31.029	32.734	32.307	29.425
FLD1	37.99	36.257	23.192	31.132	44.316	53.836	51.101	44.697	39.72	39.724	37.012	31.258	31.455	31.146	29.239	33.331	29.482	34.689	35.417	36.726	34.161	39.892	39.17	34.117	33.798	36.485	33.834	30.209	29.491	39.836	31.679	32.668	34.769	35.451	36.081	40.533	39.46	34.318	35.508	29.244	33.868	31.457	32.287	36.671	29.101	33.355	33.31	34.398	34.644	34.858
HPA3	100.388	107.097	131.676	145.83	141.607	183.131	178.025	165.112	125.93	109.414	99.211	98.882	91.895	100.569	118.877	95.227	152.995	148.349	114.916	138.831	130.455	113.881	111.72	103.794	100.71	113.955	94.668	101.311	124.394	155.579	142.896	151.347	138.709	136.701	132.69	139.316	171.563	130.482	124.902	125.181	126.387	132.665	128.685	133.993	134.408	125.823	124.803	122.348	134.918	120.803
GPI8	44.466	62.193	52.492	55.167	72.59	85.668	83.134	76.298	77.251	72.3	70.297	65.005	65.641	60.553	61.723	57.661	61.731	66.979	66.716	71.413	70.926	70.883	73.357	68.739	63.594	68.87	64.417	63.956	59.714	59.686	60.869	60.794	67.388	62.829	61.423	60.482	54.31	59.788	62.634	59.006	62.615	58.442	57.225	60.617	55.748	60.818	60.326	59.225	56.725	59.745
TOP3	2.217	2.42	2.52	3.643	6.724	10.227	9.818	8.389	7.465	6.417	5.469	4.064	3.888	3.8	4.383	3.922	5.236	5.282	5.356	6.118	5.84	5.372	5.394	5.034	4.705	5.364	3.3	3.15	4.069	1.658	3.889	3.843	4.125	4.674	5.036	3.215	2.211	3.987	3.326	3.512	3.61	4.53	3.648	3.066	3.913	4.57	4.665	4.362	3.916	3.932
BEM3	15.288	19.304	17.698	18.026	22.435	24.584	23.677	20.387	18.349	16.45	17.3	17.143	16.359	18.097	17.716	20.433	21.083	21.509	25.694	23.808	22.845	23.213	20.518	21.669	20.207	19.787	21.405	18.468	17.955	15.675	18.036	17.973	18.816	19.337	18.415	17.323	15.92	18.459	15.928	17.285	17.266	16.64	17.488	17.425	18.434	19.902	18.684	19.264	20.249	20.166
PBP2	16.392	18.498	27.244	34.212	39.352	49.874	45.338	42.568	30.902	29.046	26.836	23.777	21.435	24.174	24.165	30.458	26.574	27.783	31.398	30.914	26.518	29.875	28.646	27.427	25.543	25.099	24.277	24.396	25.192	25.1	26.72	27.587	28.775	26.898	28.602	26.651	23.915	27.244	24.372	27.293	24.402	25.268	23.661	25.174	25.083	23.258	26.351	26.35	24.898	25.544
